4,17,62329,5,535,5,10,5,5,1,0.948078244,21.93,12.42,0.0,0.0,11610.16883,234.428208,86400.0,86400.0,540.95324,569.1533360000002,588.689594
3,8,29388,3,515,5,6,5,5,7,0.948078244,0.0,22.01,0.0,12.34,1272.15832,1273.126806,86400.0,1070.357704,1071.158018,1239.216815,86400.0
4,10,38682,5,116,7,5,7,7,7,0.918295834,0.0,11.33,0.0,23.02,6747.356045999999,6568.352112,86400.0,846.1350539999999,6888.900106,6878.281686,86400.0
4,23,84789,3,424,7,7,7,7,7,0.468995594,0.0,3.6,0.0,30.75,17610.65768,22806.43222,86400.0,35859.77855,14451.315730000002,17779.20778,86400.0
4,15,54689,3,526,7,7,7,7,7,0.918295834,0.0,12.07,0.0,22.28,8659.385106,8692.687175,86400.0,1400.325562,1397.490948,984.375491,86400.0
4,8,32159,1,441,0,0,5,5,7,0.948078244,0.0,20.96,0.0,13.39,445.754255,446.627719,86400.0,1337.166527,1336.495438,6660.109982,86400.0
2,21,76978,0,3947,7,7,3,3,3,1.916716187,4.9,0.0,0.0,8.09,3887.522542,3884.831927,22865.26395,0.0,4177.473718,5023.072165,4698.423351
4,11,42733,4,72,5,7,7,7,7,1.786314908,0.0,7.21,13.32,11.55,723.067911,763.28934,86400.0,22.58153900000001,22.641882,127.141894,86400.0
0,22,79506,4,36,6,6,5,5,6,0.881290899,0.0,10.53,23.82,0.0,743.753144,548.400037,86400.0,24826.66018000001,5.21444,544.664261,86400.0
4,12,45547,4,177,7,7,7,7,7,0.836640742,0.0,9.54,0.0,24.81,3433.363122,3418.7054450000005,86400.0,2980.032951,2483.168834,3160.030233,86400.0
0,23,84292,1,48,6,6,6,6,6,0.650022422,0.0,5.54,28.81,0.0,689.731917,371.666552,669.193234,86400.0,0.0,757.962268,86400.0
1,11,40532,5,75,6,6,7,7,7,1.456564762,0.0,6.84,18.72,8.79,1608.035916,1357.430924,4586.325766,86400.0,53.864746,1319.329654,86400.0
4,19,69834,1,419,8,8,5,5,8,0.836640742,0.0,8.37,0.0,0.0,1986.57937,2006.753139,86400.0,30803.00892,622.499151,8921.272796,86400.0
0,16,60377,2,42,6,6,5,5,6,0.566509507,0.0,4.67,29.68,0.0,486.793558,3468.919308,86400.0,323.824695,1.1228049999999998,486.083984,3485.722539
0,16,58871,0,25,6,6,6,6,6,0.721928095,0.0,6.99,27.36,0.0,542.011107,332.14049,86400.0,312.146964,0.0,328.667029,86400.0
4,12,43684,5,1172,7,7,5,5,2,1.56559623,0.0,11.09,0.0,9.73,6659.740743,3729.335954,175.016258,86400.0,2396.846362,3699.773331,86400.0
0,15,57465,2,34,6,5,5,5,6,1.294820355,0.0,7.83,21.79,0.0,562.434704,557.138025,86400.0,12.96219,3.272675,2389.257796,573.941256
4,10,37587,3,1487,6,6,5,5,7,1.110552251,0.0,23.52,0.0,8.42,4692.825344,4187.755251,1475.958667,86400.0,1494.080235,7620.9490650000025,86400.0
1,20,72447,0,322,6,6,7,7,7,0.8118475209999999,0.0,3.58,0.0,28.2,583.903736,910.536958,86400.0,320.71428,324.541013,581.949711,86400.0
4,15,57020,4,588,5,6,5,5,2,1.283254753,0.0,14.29,0.0,2.55,11760.07324,1510.424189,153.726745,86400.0,1304.752707,4820.784890999998,86400.0
2,15,56218,6,33,5,5,7,7,7,1.415906246,1.29,11.91,0.0,16.76,803.797554,32.969966,5.569937,86400.0,14611.00355,1217.26136,86400.0
4,14,53439,1,66,5,5,1,1,1,0.468995594,30.58,3.77,0.0,0.0,13042.55957,0.0,13196.80436,86400.0,13318.37538,127.038182,86400.0
2,13,49386,3,352,7,1,7,7,7,1.781650569,0.0,9.15,8.68,14.14,606.167962,412.797542,86400.0,343.333738,343.449616,601.561388,86400.0
4,12,44195,6,731,6,6,5,5,2,1.103307409,0.0,24.82,0.0,4.96,1463.702123,931.53615,168.486243,86400.0,749.515253,16028.09654,86400.0
4,14,51274,2,104,6,6,5,5,7,1.825605199,0.0,10.94,12.34,8.88,4912.915152000001,309.108919,82.670909,86400.0,93.01123,7915.249586,86400.0
2,8,31128,1,61,7,5,2,2,2,1.6365037880000002,0.0,12.3,16.84,3.19,190.302514,1425.013869,0.0,86400.0,33.523496,3031.922628000001,86400.0
1,14,53754,2,336,6,6,7,7,7,0.721928095,0.0,6.86,0.0,27.49,606.592166,552.725808,988.645916,86400.0,423.655223,2612.823610000001,86400.0
4,9,34295,2,763,5,6,5,5,7,1.399581231,0.0,18.47,4.95,10.93,2183.192064,2183.298324,86400.0,2166.050009,435.478705,2407.630665,86400.0
4,13,47218,4,36,1,1,5,5,1,1.0,17.34,17.01,0.0,0.0,2740.392289,2.803136,3025.46828,86400.0,6675.848129,3003.071537000001,86400.0
4,22,82101,4,127,2,1,5,5,1,1.403673636,18.83,9.23,0.0,0.0,70.43072099999998,2.998566,161.51332,86400.0,579.677915,1289.188249,86400.0
4,17,64071,0,517,6,6,5,5,7,0.918295834,0.0,10.97,0.0,23.38,4102.228175,9884.714622,86400.0,532.745487,532.968572,692.351099,86400.0
4,18,68061,0,60,5,5,1,1,1,0.468995594,30.85,3.5,0.0,0.0,700.887666,0.0,79.690689,86400.0,609.1372709999998,693.24797,86400.0
2,21,76147,5,57,1,1,3,3,3,1.346602752,0.0,0.0,18.8,12.49,142.526272,62.028403,86400.0,0.0,15.471592,5257.622772,403.621426
2,16,61092,3,38,1,1,7,7,7,1.178613717,5.05,6.17,0.0,23.13,664.214134,30.646762,8018.299876000001,86400.0,9109.127426,579.89598,86400.0
3,7,27166,5,433,5,7,7,7,7,0.996791632,0.0,16.05,0.0,18.3,6023.6976799999975,5764.727221,86400.0,24625.14546,5558.7923,5709.746207,86400.0
4,11,40496,0,115,1,1,1,1,1,0.881290899,23.91,10.44,0.0,0.0,863.3132800000003,0.0,3483.2676920000013,86400.0,1555.7973880000006,1537.773152,86400.0
4,21,77878,5,2091,5,5,2,2,2,1.472889778,0.0,17.44,0.0,6.35,9208.208618,9237.624372,0.0,86400.0,9168.009645,15.724363,86400.0
4,17,62918,1,1194,5,5,5,5,2,1.241946032,0.0,22.41,0.0,4.82,5408.869999000001,4230.954618,786.997318,86400.0,3998.224467,6876.120009,86400.0
4,14,51696,3,346,1,1,5,5,1,0.721928095,27.8,6.55,0.0,0.0,973.828241,42.878574,2347.691074,86400.0,16170.50639,2436.759662,86400.0
4,20,73216,1,771,6,6,5,5,1,0.650022422,29.19,5.16,0.0,0.0,8785.463681000001,244.27745,86400.0,86400.0,790.159613,823.75728,3925.499055
0,15,56735,0,41,6,6,6,6,6,0.04727928,0.0,1.26,33.09,0.0,241.85743,239.953018,5122.651653,86400.0,0.0,1229.927316,86400.0
4,11,42412,5,233,1,1,1,1,1,0.04727928,33.28,1.07,0.0,0.0,1491.192682,0.0,12462.34728,86400.0,11781.94544,1575.344253,86400.0
4,13,46856,5,48,7,5,5,5,7,2.130750178,3.68,9.79,0.0,8.8,26.166099,25.495425,5.816388,86400.0,76.494407,15926.42441,86400.0
4,12,43225,4,176,1,1,5,5,1,0.881290899,23.6,10.75,0.0,0.0,13097.45705,0.16276,4328.285876,86400.0,4341.968096000001,1635.887454,86400.0
4,12,46494,2,1133,5,5,5,5,7,0.353359335,0.0,32.18,0.0,2.17,6511.491795,4341.995983,4350.042248,86400.0,8043.727868000001,4444.843691,86400.0
3,8,30134,5,722,10,10,10,10,10,0.881290899,0.0,10.21,0.0,0.0,3569.907396,3384.144373,86400.0,86400.0,2855.362114,2853.201657,0.0
4,9,35727,3,80,7,6,7,7,7,1.753359335,0.0,7.76,17.02,7.46,3954.932763,4149.073743999998,11.18566,86400.0,53.70734100000001,4372.2060740000015,86400.0
4,18,68068,4,161,1,1,5,5,1,0.918295834,23.01,11.34,0.0,0.0,1238.938754,4.678553,6828.087651000003,86400.0,7035.2971739999975,1319.003929,86400.0
0,20,73332,6,36,5,3,6,6,6,1.399581231,0.0,11.45,18.21,0.0,202.990004,4853.752381,86400.0,8.683591,0.0,71.256816,4857.305869
3,8,29729,1,488,10,10,10,10,10,0.987137774,0.0,19.55,0.0,0.0,2283.882753000001,1358.840008,86400.0,86400.0,1559.824755,1558.039013,0.0
4,15,55175,3,80,7,5,1,1,1,0.353359335,32.02,2.33,0.0,0.0,4385.49797,0.0,208.296437,86400.0,3099.006428,3448.885651,86400.0
4,18,66764,2,906,6,6,2,2,2,1.463458299,0.0,7.72,0.0,19.42,7847.051217,3545.8355840000013,0.0,86400.0,938.177804,7909.8720120000025,86400.0
4,16,59535,3,968,7,5,5,5,7,0.836640742,0.0,24.44,0.0,9.91,1188.745026,1188.456073,1029.64405,86400.0,1063.891757,1185.940737,86400.0
4,8,31826,0,818,5,5,8,8,8,1.338268928,0.0,21.09,0.0,4.46,898.0816609999997,3273.220036,86400.0,72719.9182,4431.891458,904.207765,86400.0
4,16,59485,4,234,1,1,5,5,1,0.948078244,21.95,12.4,0.0,0.0,17066.54618,1.040893,1594.637066,86400.0,5681.428066,1690.053151,86400.0
3,10,36876,3,197,5,5,5,5,7,1.701575124,0.0,11.95,15.78,4.48,5217.690606,3465.53553,163.997999,86400.0,172.513951,8043.111257,86400.0
4,14,53244,4,1232,5,5,5,5,7,0.353359335,0.0,31.9,0.0,2.45,10825.24574,10867.48117,3650.653332,86400.0,3692.520302,13790.49319,86400.0
4,16,59883,3,210,1,1,5,5,1,0.948078244,22.06,12.29,0.0,0.0,8133.781129000001,2.382523,3194.871543,86400.0,3478.691951,3847.2102,86400.0
0,14,50902,6,51,6,6,6,6,6,0.918295834,0.0,11.34,23.01,0.0,483.844837,480.34764400000006,73907.62016,308.753231,0.0,854.346785,13834.73949
4,22,79742,4,81,1,1,1,1,1,0.721928095,27.79,6.56,0.0,0.0,2014.062823,0.0,2329.854867,86400.0,6591.590182,3419.065279,86400.0
4,16,58488,1,60,6,6,7,7,7,1.725492782,0.0,10.01,16.95,5.29,736.916978,733.690559,19.364508,86400.0,30.566013,451.347745,86400.0
4,11,41612,5,1155,2,6,5,5,7,0.905587262,0.0,27.32,0.0,4.64,3644.332824,1736.945316,790.39747,86400.0,1614.225608,10223.12105,86400.0
4,10,38842,6,977,5,7,7,7,7,0.836640742,0.0,25.64,0.0,8.71,4142.315637,4140.681756,3367.306071,86400.0,3402.663285,2901.941093,86400.0
2,15,56426,5,33,2,6,7,7,7,1.58014547,0.0,11.51,0.0,12.81,579.756599,578.0457769999998,2.652084,86400.0,36.402978,1213.153391,86400.0
0,15,55308,4,53,6,7,6,6,6,0.566509507,0.0,4.58,29.77,0.0,7527.164718000001,7419.138129000001,111.817503,86400.0,0.0,3861.455888,86400.0
4,20,73395,4,1016,7,7,7,7,7,0.468995594,0.0,3.39,0.0,30.96,1810.46161,1811.159805,86400.0,1263.690691,1265.162677,1782.4272579999995,86400.0
4,17,64780,5,33,6,6,7,7,7,1.693344864,0.0,3.39,19.2,7.24,10353.01205,10545.98281,86400.0,10.573308,9.555072,1044.547147,86400.0
4,12,44737,3,776,7,7,2,2,2,1.418320371,0.0,12.71,0.0,5.02,887.167859,885.8158789999999,0.0,86400.0,794.807595,883.866767,86400.0
2,16,60203,3,30,5,5,7,7,7,1.819055884,0.0,14.84,0.0,10.06,14683.37454,10183.36444,4.850213,86400.0,23929.13734,21.752964,86400.0
0,20,74531,1,19,6,6,6,6,6,0.918295834,0.0,11.66,22.69,0.0,972.600368,342.20196,284.808964,86400.0,0.0,851.573655,86400.0
4,11,40356,3,242,8,8,8,8,8,1.56559623,9.85,11.46,0.0,0.0,242.68659700000003,217.321465,86400.0,13835.34021,1779.1417789999994,2648.726852,86400.0
0,20,74519,1,32,6,6,6,6,6,0.650022422,0.0,5.33,29.02,0.0,960.065544,329.667136,272.27414,86400.0,0.0,839.0388310000003,86400.0
4,12,43705,5,563,1,5,1,1,1,1.0,17.2,17.15,0.0,0.0,2621.405547,0.0,6857.995378000001,86400.0,3554.570305,9096.65947,86400.0
4,14,50925,2,76,1,1,7,7,7,1.373017485,20.1,10.13,0.0,4.12,219.06923,9.992706,60720.10221000001,86400.0,283.475584,21955.58841,86400.0
4,20,74167,1,547,7,7,7,7,7,0.0,0.0,0.0,0.0,34.35,6471.478793,6470.621509000001,86400.0,6394.613601,6378.301267,6437.454585,86400.0
3,6,23359,2,1332,7,6,7,7,7,0.721928095,0.0,7.1,0.0,27.25,1811.253465,1810.637808,86400.0,1751.02311,1658.011105,1779.6731489999993,86400.0
4,18,67364,1,2531,0,5,7,7,7,1.768730051,0.0,15.06,0.0,10.24,5790.506648,5789.940284,86.208862,86400.0,9873.725247,2526.6481,86400.0
4,22,79268,6,335,1,7,1,1,1,0.783776947,26.0,8.35,0.0,0.0,482.92399000000006,0.0,2495.698053,86400.0,1690.811302,3150.8009920000004,86400.0
4,20,74402,1,88,0,0,2,2,2,1.533776716,0.0,10.51,0.0,7.29,12.608162,211.515762,0.0,86400.0,7646.860298,1284.319316,86400.0
0,20,74008,4,34,0,0,6,6,6,0.8118475209999999,0.0,3.4,28.86,0.0,1.515331,139.731922,86400.0,51.720794,0.0,512.167359,141.010943
0,16,59336,3,119,2,2,6,6,6,0.468995594,0.0,3.27,31.08,0.0,3323.806945,3322.37634,147.135659,86400.0,0.0,1120.70877,86400.0
4,21,78164,0,130,7,1,7,7,7,1.648506235,4.74,3.46,0.0,19.04,85.938675,83.98099599999998,4966.388773,86400.0,17306.87586,8865.018703,86400.0
4,21,76504,3,606,7,5,5,5,7,1.230959563,0.0,11.54,0.0,20.64,1787.950203,1786.695572,572.662961,86400.0,1402.175196,5036.251147,86400.0
4,17,61717,3,172,8,8,5,5,8,0.04727928,0.0,1.0,0.0,0.0,6441.05197,2082.733196,86400.0,28900.99704,26613.43403,2747.357013,86400.0
0,20,72036,3,46,6,6,6,6,6,0.0,0.0,0.0,34.35,0.0,3487.784245000001,2967.617424,229.250447,86400.0,0.0,202.599212,86400.0
4,23,82967,3,486,7,7,7,7,7,0.0,0.0,0.0,0.0,34.35,4276.4259,4276.029349,86400.0,1486.339982,8268.755438,4269.173702,86400.0
4,12,43434,2,120,1,1,1,1,1,0.650022422,28.34,6.01,0.0,0.0,399.834555,0.0,564.11075,86400.0,7098.118534,13147.7947,86400.0
4,9,35510,5,967,6,6,7,7,7,0.996791632,0.0,18.88,0.0,15.47,1556.592211,1554.05751,977.357456,86400.0,987.996825,9071.885473,86400.0
4,20,72631,6,270,5,5,1,1,1,1.110552251,7.3,24.79,0.0,2.26,7186.464838,0.0,86400.0,86400.0,350.924434,354.085139,3705.782386
